405,実は控え選手ながら甲子園出場経験もある、2015年R-1ぐらんぷりで決勝に残り、その年の流行語大賞にノミネートされた「安心して下さい」のフレーズが有名になったお笑い芸人といえば？,□□□□□,明るい安村,卍
406,宇宙海賊を名乗り、地球儀を指しながら国名を叫ぶネタで知られるお笑い芸人は誰？,□□☆□□□,ゴージャス,卍
407,「どこ見てんのよ！」や「ふざけないでよ！」などのネタでおなじみの女性お笑いタレントは誰？,□□□□□,青木さやか,卍
408,「R-1ぐらんぷり2015」で決勝に進出した、「漢字ネタ」でおなじみのお笑い芸人は誰？,厚切り□□□□□,ジェイソン,卍
409,本名を丸田典幸という、イラストの描かれた段ボールを使ったネタで有名なお笑い芸人は誰？,□□□□□,もう中学生,卍
410,お笑いコンビ、ウーマンラッシュアワーのメンバーとは、ボケの村本大輔とツッコミの誰？,中川□□□□□,パラダイス,卍
411,アントニオ猪木のモノマネでおなじみの、マセキ芸能社所属のお笑い芸人は誰？,□□□□□猪木,アントキの,卍
412,大会チェアマンを松本人志が務め、お笑い芸人の大喜利NO.1を決定する、フジテレビの番組は何？,□□□□□グランプリ,IPPON,卍
413,ウッチャンナンチャンが司会を務めているTBSのバラエティ番組、一発ギャグやモノボケなど5ジャンルで観客を笑わせる、TBSのお笑い番組は何？,ザ・□□□□□,イロモネア,卍
414,番組「ぐるぐるナインティナイン」に登場する、若手お笑い芸人が住むという設定のアパートは何？,□□□□□,おもしろ荘,卍
415,お笑いコンビCOWCOWの、日常に起こることをネタとしたのは何？,□□□□□体操,あたりまえ,卍
416,人気司会者でギネス記録にも認定された本名を「みのりかわ　のりお」といえばこの人はだれ？,□□□□□,みのもんた,卍
417,大河ドラマ「天地人」では「わしはこんなとこ、来とうはなかった」のセリフで反響をよび、ＣＭでは子ども店長の役で人気となった子役といえば誰？,□□□□□,加藤清史郎,卍
418,２０１１年、ドラマ「マルモのおきて」で主演し、共演の「鈴木福（すずきふく）」とともに主題歌で紅白歌合戦にも出演した子役といえばだれ？,□□□□□(ひらがな),あしだまな(芦田愛菜),卍
419,オリンピック招致活動のスピーチで述べた「おもてなし」が流行語となった、フリーアナウンサーは誰？,滝川□□□□□,クリステル,卍
420,２０１１年の流行語大賞に自分のギャグがノミネートされた、整体師としての活動もあるお笑い芸人といえば？,□□□□□(ひらがな),たのしんご(楽しんご),卍
421,お笑いコンビ、サンドウィッチマンのメンバーは、富澤たけしと誰？,□□□□□,伊達みきお,卍
422,お笑いコンビ、サンドウィッチマンのメンバーは、伊達みきおと誰？,□□□□□,富澤たけし,卍
423,ディズニー映画「アナと雪の女王」で、アナの姉エルサの声を演じた女優は誰？,□□□□□(ひらがな),まつたかこ(松たか子),卍
424,地殻中の存在量が比較的少なかったり、採掘と精錬のコストが高いなどの理由で流通・使用量が少ない非鉄金属を何と言う？,□□□□□,レアメタル,卍
425,工業的製法ハーバー・ボッシュ法で生産される、刺激臭を持つ化合物は何でしょう？,□□□□□,アンモニア,卍
426,6個の炭素原子が平面上に正六角形の環状構造となっているものは何？,□□□□□,ベンゼン環,卍
427,ベンゼン環が2個縮合した化学式C10H8で表される物質で、防虫剤などで使われているのは何でしょう？,□□□□□,ナフタレン,卍
428,酸素がほかの物質と結合することを酸化というが、激しい酸化によって熱や光を出す現象を何というか？,□□□□□(ひらがな),ねんしょう(燃焼),卍
429,耐久性、耐熱性などに優れ、建設資材など広く使用されていたが、肺ガンの原因になるということで問題になっている石綿を英語で何と言う？,□□□□□,アスベスト,卍
430,砂漠や海などで、光の異常屈折によって地上のものが浮かんで見えたり遠くのものが近くに見えたりする現象を何というでしょう？,□□□□□(ひらがな),しんきろう(蜃気楼),卍
431,ホルムアルデヒドやグルコースなどの検出に用いられる反応で、銀メッキや鏡を作るのにも利用される反応を何という？,□□□□□(ひらがな)反応,ぎんきょう(銀鏡),スプーキーブーギー
432,兵器用の爆薬として用いられたりする、トルエンのフェニル基の2番目と4番目と6番目の位置の炭素に結合している水素をニトロ基で置換した有機化合物は？,2-4-6□□□□□トルエン,トリニトロ,スプーキーブーギー
433,試験管の中に液体を入れると，液体の表面は平らでなく，表面張力によって曲面となる部分は？,□□□□□,メニスカス,スプーキーブーギー
434,赤色のものはルビー、青色のものはサファイアとよばれる、天然アルミニウムが酸化した、別名を鋼玉という硬度９の鉱物は何？,□□□□□,コランダム,卍
435,太陽から地球に降り注ぐ日焼けの原因となる、波長が10 - 400 nm、即ち可視光線より短く軟X線より長い不可視光線の電磁波の名称は何？,□□□□□(ひらがな),しがいせん(紫外線),卍
436,視力検査で、使われる「C」に似た形の記号を何という？,□□□□□環,ランドルト,卍
437,イギリスの物理学者・数学者。万有引力の法則を発見して古典力学の基礎を確立。近代物理学を創始した。この人物は誰？,アイザック・□□□□□,ニュートン,卍
438,磁場内で電流が流れるとき、導体にかかる力・磁力線・電流それぞれの方向の関係を表したもの、 電流や磁界に関する「左手の法則」「右手の法則」を発見したイギリスの科学者は誰でしょう？,ジョン・□□□□□,フレミング,卍
439,近づいてくる列車の音が、遠ざかるときに比べて高く聞こえる現象を何という？,□□□□□効果,ドップラー,卍
440,細菌学者。ドイツに留学し、コッホに師事。破傷風（はしょうふう）菌の純粋培養に成功し、血清療法を発見。帰国後、伝染病研究所を設立し、1894年には、ペスト菌を発見した。この人物は誰？　,□□□□□,北里柴三郎,卍
441,白血球の一種である、がんやウィルスに感染した細胞を攻撃する働きを持つNK細胞と呼ばれる細胞は？,□□□□□キラー細胞,ナチュラル,スプーキーブーギー
442,アルファベットの「Y」のような形をしているため、ラテン語で「分岐」という意味の名前がつけられたヨーグルトなどに含まれる乳酸菌の一種は何でしょう？,□□□□□菌,ビフィズス,卍
443,ことわざで「川流れ」したり、「なまずを押さえ」たり、「駒」が出てくるウリ科の植物は？,□□□□□,ひょうたん(瓢箪),卍
444,発見者のラッフルズにちなんでその名が付いた、ジャワ島やスマトラ島などに分布する世界最大の花といえば何？,□□□□□,ラフレシア,卍
445,人間の五感とは、視覚、聴覚、触覚、味覚とあと一つは何でしょう？,□□□□□(ひらがな),きゅうかく(嗅覚),卍
446,生まれた日を0日として、生後28日未満の赤ちゃんのことをなんという？,□□□□□,しんせいじ(新生児),卍
447,犬を育てる人,□□□□□,ブリーダー,卍
448,ヒト,ホモ・□□□□□,サピエンス,卍
449,季節来遊魚とも呼ばれる、黒潮に乗って日本の太平洋岸に来る熱帯魚の幼魚を何という？,□□□□□,死滅回遊魚,スプーキーブーギー
450,フランス・パリの東南に位置するブルゴーニュ地方の南部、美食の町リヨンの北部に広がる地区の名前に由来する、その年に収穫したぶどうを醸造した新酒ワインを何というか？,□□□□□ヌーボー,ボジョレー,スプーキーブーギー
451,浄土思想の影響を強く受けている、金鶏山、無量光院跡、観自在王院跡、毛越寺、中尊寺からなる2011年に登録された岩手県の世界文化遺産は何？,□□□□□(ひらがな),ひらいずみ(平泉),スプーキーブーギー
452,1999年、家康が祀られている東照宮、八棟造りで建てられた本社社殿がある二荒山神社、天海が祀られている輪王寺の2社１寺に属する建築物と自然環境が登録されている、栃木県の世界文化遺産は？,□□□□□,日光の社寺,スプーキーブーギー
453,"1978,2001年、世界遺産（自然遺産）に登録されているエクアドルの火山性諸島は？動植物に固有種が多　ダーウィンの航海記でも有名な独自の進化を遂げた動物が生息するエクアドルの島々は何でしょう？",□□□□□諸島,ガラパゴス,スプーキーブーギー
454,フィギュアスケート選手。バンクーバー五輪銀メダリスト。トリプルアクセル「三回転半」を得意とし、韓国のキム・ヨナと金メダルを争った。同大会では高橋大輔（たかはしだいすけ）が男子シングルで銅メダルを獲得。この人物は誰？,□□□□□(ひらがな),あさだまお(浅田真央),スプーキーブーギー
455,近鉄バファローズを経て、ロサンゼルス・ドジャースに入団。日本人メジャーリーガーの先駆け的存在となった。体をねじるトルネード投法が特徴的。この人物は誰？,□□□□□(ひらがな),のもひでお(野茂英雄),スプーキーブーギー
456,フルマラソンは何キロ走る？,□□.□□□キロメートル,42195,卍
457,江戸時代後期の陽明学者で、天保８年に幕政を批判して挙兵した大阪町奉行所の元与力は誰でしょう？,□□□□□,大塩平八郎,卍
458,１８９１年、現在のインドネシアで頭の骨が発見された化石人類を何というでしょう？,□□□□□,ジャワ原人,卍
459,１６世紀、ローマ教皇レオ１０世の免罪符販売に反対して宗教改革運動を起こしたドイツの宗教家は誰でしょう？,□□□□□・ルター,マルティン,卍
460,明治初期、岩倉使節団の１人としてアメリカに渡り、帰国後に現在の津田塾大学を創設した女性といえば誰でしょう？,□□□□□,つだうめこ(津田梅子),卍
461,1972年2月19日から2月28日にかけて、長野県北佐久郡軽井沢町にある河合楽器の保養所で起こった立てこもり事件を俗になんという？,□□□□□事件,あさま山荘,卍
462,形と名前が有名ブランドのモチーフとなっている、パリのルーブル美術館が所蔵する、勝利の女神をかたどった彫刻は何？,□□□□□のニケ,サモトラケ,スプーキーブーギー
463,代表作に「オルガス伯の埋葬」や「受胎告知」などがある、ギリシャ生まれの画家は誰？,□□・□□□,エルグレコ,卍
464,切手の図案にも採用された、江戸時代の画家・菱川師宣の代表作は何？,□□□□□図,見返り美人,卍
465,木炭を使ってデッサンをするとき消しゴムの代わりに用いられる食品といえば何でしょう？,□□□□□(ひらがな),しょくぱん(食パン),卍
466,外国切手に初めてデザインされた日本人でもある、室町時代の水墨画家は誰？,□□□□□(ひらがな),せっしゅう(雪舟),卍
467,悲劇「ロミオとジュリエット」におけるジュリエットの有名なセリフ「ロミオ あなたはどうして・・・」さて何と続くでしょう？,□□□□□,ロミオなの,卍
468,美術では「下絵」のこと、音楽では「練習曲」のことを表す言葉は何？,□□□□□,エチュード,卍
469,現在の東京都知事の名前は？,□□□□□,小池百合子,卍
470,埼玉県吉川市に本社を置き、イタリアンファミリーレストランを運営する、ミラノ風ドリアを300円(税込)で販売している間違い探しで有名な企業は？,□□□□□,サイゼリア,スプーキーブーギー
471,悠香のお茶石鹸に印字されている文字は？,□□□□□,茶のしずく,卍
472,かつての設定では「特定意志薄弱児童監視指導員」だった、子供たちに大人気の藤子・Ｆ・不二雄のアニメといえば？,□□□□□,ドラえもん,卍
473,「おまえのものはおれのもの、おれのものもおれのもの」とは、漫画「ドラえもん」の誰のセリフ？,□□□□□,ジャイアン,卍
474,これを食べればどんな言葉でもつうじるようになるドラえもんの秘密道具は何？,ほんやく□□□□□,コンニャク,卍
475,このクスリを一滴たらすと、どんなものでも５分ごとに２倍の数に増えるドラえもんの秘密道具は何？,□□□□□,バイバイン,卍
476,1992年に国民栄誉賞を受賞した、漫画「サザエさん」の作者といえば誰？,□□□□□,長谷川町子,卍
477,アニメ「ONE PIECE」で麦わらの一味の船医で、何でも治せる医者を目指しているヒトヒトの実を食べたトナカイのキャラとえいば？,トニートニー・□□□□□,チョッパー,卍
478,アニメ「ONE PIECE」で世界一の美女と言われているアマゾンリリーの皇帝で、ルフィに恋するメロメロの実の能力者といえば？,ボア・□□□□□,ハンコック,卍
479,アニメ「ONE PIECE」でサンジが副料理長をしていた海上レストランは？,□□□□□,バラティエ,卍
480,森田まさのりの漫画を原作とする、ニ子玉川学園の野球部を描いたドラマ・映画は何？,□□□□□,ルーキーズ,卍
481,連載開始時のキャッチコピーは「劇的青春」。古舘春一（ふるだて はるいち）による高校バレーを題材にしたマンガのタイトルは？,□□□□□！！,ハイキュー,卍
483,週刊少年ジャンプに連載され、小学生を中心に空前の囲碁ブームを起こした漫画のタイトルは何？,□□□□□,ヒカルの碁,卍
484,どんなに困難な暗殺も必ず成功させる自称「デューク・東郷」というスナイパーが主人公のマンガのタイトルは何？,□□□□□,ゴルゴ13,卍
485,人気アニメ「ドラゴンボールZ」で悟空の次男、6歳でスーパーサイヤ人になり、トランクスとフュージョンできるのは？,□□□□□(ひらがな),そんごてん(孫悟天),卍
486,人気アニメ「ドラゴンボールZ」でベジータとブルマの息子、未来から来て人造人間の恐ろしさを伝えたのは誰？,□□□□□,トランクス,卍
487,人気アニメ「ドラゴンボール」で元は亀仙人が開発した気功波で、悟空、クリリン、ヤムチャなどが使える必殺技といえば？,□□□□□,かめはめ波,卍
488,人気アニメ「ドラゴンボール」で使用者の命を削る天津飯の必殺技で、天下一武道会ではリングをすべて破壊するほどの威力を持つ技は？,□□□□□,きこうほう(気功砲),卍
489,人気アニメ「ドラゴンボール」のピッコロの必殺技で、悟空と共にラディッツを葬った技といえば？,□□□□□,魔貫光殺法,卍
490,人気アニメ「名探偵コナン」で警視庁刑事部捜査第一課、恋人は高木刑事である、格闘技の達人の女警部補といえば？,□□□□□,佐藤美和子,スプーキーブーギー
491,人気アニメ「ドラゴンボール」でドラゴンボールを集めると現れ、願いを叶えてくれるのは誰？,□□□□□,シェンロン(神龍),卍
492,気アニメ「ドラゴンボールZ」でベジータが地球を消そうとした際に使った、かめはめ波に似た必殺技は？,□□□□□砲,ギャリック,卍
493,人気アニメ「ドラゴンボール」のヤムチャ独自の技で、悟空と初めて会った時に使った狼のような体術は？,□□□□□,狼牙風風拳,卍
494,人気アニメ「ドラゴンボールZ」で相手の戦闘力を数値にする機能を持った片眼鏡型の装置といえば？,□□□□□,スカウター,卍
495,人気アニメ「ドラゴンボールZ」でベジータなどが使う、孫悟空のサイヤ人名といえば？,□□□□□,カカロット,卍
496,人気アニメ「ドラゴンボールZ」で悟空達とフリーザが戦ったピッコロの故郷の星といえば？,□□□□□,ナメック星,卍
497,人気アニメ「名探偵コナン」で左目付近にアゲハチョウのタトゥーがある黒の組織の腕利きの女スナイパーといえば？,□□□□□,キャンティ,スプーキーブーギー
498,人気アニメ「名探偵コナン」の登場人物、灰原哀の本当の名前は？,□□□□□(ひらがな),みやのしほ(宮野志保),卍
499,人気アニメ「名探偵コナン」で毛利蘭の同級生となった女探偵、赤井秀一の妹といえば？,□□□□□(ひらがな),せらますみ(世良真純),卍
500,人気アニメ「名探偵コナン」で江戸川コナンや灰原哀などが通っている小学校は？,□□□□□,帝丹小学校,卍
501,ディズニー映画「シンデレラ」で、魔法で姿を変えられたシンデレラが履いていたのは何？,□□□□□,ガラスの靴,卍
502,鳥取県の境港市出身。ゲゲゲの鬼太郎の作者と言えばだれ？,□□□□□,水木しげる,卍
503,人気アニメ「名探偵コナン」で灰原哀を担当している声優は？,□□□□□,林原めぐみ,卍
504,サザエさんで初代カツオ君の声を担当していたドラえもんの声でおなじみの人と言えば誰？,□□□□□,大山のぶ代,卍
505,1996年10月12日生まれ。二人の弟がいる。スタイルキューブに所属しており、豊田萌絵とピクシスと呼ばれる声優ユニットを組んでいることで知られる、『五等分の花嫁』の中野三玖役をはじめ、『BanG Dream!』の弦巻こころ役など、人気作品のキャラクターを多く演じているとってもかわいい声優は？,□□□□□,いとうみく(伊藤美来),スプーキーブーギー
506,カプコンが作成している逆転裁判シリーズの主人公の名前は何？,□□□□□,成歩堂龍一,卍
507,「～の間に」を英語で書くと？,□□□□□(半角大文字),AMONG,スプーキーブーギー
508,「りんご」を英語で書くと？,□□□□□(半角大文字),APPLE,スプーキーブーギー
509,「4月」を英語で書くと？,□□□□□(半角大文字),APRIL,スプーキーブーギー
510,「脳」を英語で書くと？,□□□□□(半角大文字),BRAIN,スプーキーブーギー
511,「運転する」を英語で書くと？,□□□□□(半角大文字),DRIVE,卍
512,不幸のうえにさらに不運や苦悩が重なるという意味のことわざは何？,□□□□□に蜂,なきっつら(泣きっ面),卍
513,ほんの少しの労力や投資で、大きな利益や収穫を得ることの例えを表すことわざは何？,□□□□□を釣る,えびでたい(海老で鯛),卍
514,先入観をもって人や物を見ることを「何で見る」というでしょう？,□□□□□で見る(ひらがな),いろめがね(色眼鏡),卍
515,思わぬ妨げや困難のために物事の進行が止まることを船にたとえて「何に乗り上げる」というでしょう？,□□□□□に乗り上げる(ひらがな),あんしょう(暗礁),卍
516,陰で苦労や努力をしている人。「何の力持ち」というでしょう？,□□□□□の力持ち(ひらがな),えんのした(縁の下),卍
517,気が合う者や似た者同士は自然に集まるということを,類は□□□□□(ひらがな),ともをよぶ(友を呼ぶ),卍
518,勝負事などで最初の２回は失敗しても３回目はうまくいくということを何というでしょう？,□□□□□の正直(ひらがな),さんどめの(三度目),卍
519,優れた人にあやかろうとすることを「何を煎じて飲む」というでしょう？,□□□□□を煎じて飲む(ひらがな),つめのあか(爪の垢),卍
520,不用意な発言は慎むべきであるという戒めの言葉は何というでしょう？,目は口程に□□□□□(ひらがな),ものをいう(物を言う),卍
521,「年長者の経験は尊重すべきである」という意味のことわざは「亀の甲より何」でしょう？,亀の甲より□□□□□(ひらがな),としのこう(年の劫(功)),卍
522,お世話になった相手に害を与えることを「何で返す」というでしょう？,□□□□□で返す(ひらがな),おんをあだ(恩を仇),卍
523,悪いことや失敗をして、ひどく怒られることを顔の一部を使って「何を食らう」というでしょう？,□□□□□を食らう(ひらがな),おおめだま(大目玉),卍
524,意外な所から意外なものが現れることを何というでしょう？,□□□□□から駒(ひらがな),ひょうたん,卍
525,大相撲の最も下の位の名前にもなっている物事が始まったばかりのところを指す言葉は何でしょう？,□□□□□(ひらがな),じょのくち(序の口),卍
526,今が良ければ後はどうなっても構わないということを何というでしょう？,後は野となれ□□□□□(ひらがな),はなとなれ(花となれ),卍
527,日本の気候を表したことわざ何というでしょう？,暑さ寒さも□□□□□(ひらがな),ひがんまで(彼岸まで),卍
528,二人が争っているすきにつけ込んで第三者が利益を横取りすることを何というでしょう？,□□□□□(ひらがな),ぎょふのり(漁夫の利),卍
529,闘いは勝った方がすべて正義になるという意味の言葉は何でしょう？,□□□□□負ければ賊軍,勝てば官軍,卍
530,格闘技などで有望な選手の引き立て役として対戦させられる弱い相手のことを動物にたとえて何というでしょう？,□□□□□(ひらがな),かませいぬ(噛ませ犬),卍
531,幼い頃の性格は年をとっても変わらないことを「何の魂 百まで」というでしょう？,□□□□□百まで,三つ子の魂,卍
532,仲間として生活をともにすることを何というでしょう？,□□□□□を食う,同じ釜の飯,卍
533,思い切って大きな決断をすることをたとえて、どこから飛び下りるという？,□□□□□から飛び降りる,清水の舞台,卍
534,あきれ返ってものが言えないことを「何が塞がらない」というでしょう？,□□□□□が塞がらない(ひらがな),あいたくち(開いた口),卍
535,大きくなっても経済的に自立できない子供のことを「何をかじる」というでしょう？,□□□□□をかじる(ひらがな),おやのすね(親のすね),卍
536,すべての人や物事は栄えたり衰えたりするということを四字熟語で何というでしょう？,□□□□□必衰(ひらがな),じょうしゃ(盛者),卍
537,新たに成功を成し遂げて、悪い評判を打ち消すことを四字熟語で何というでしょう？,汚名□□□□□(ひらがな),へんじょう(返上),卍
538,アメリカの教育家クラーク博士が残した有名な言葉は何でしょう？,少年よ□□□□□,大志を抱け,卍
539,「家がなくなった」という書き出しで始まる、お笑いコンビ、麒麟の田村裕の自伝は何？,□□□□□中学生,ホームレス,卍
540,旅に出た青年画家を主人公に、非人情の境地を描いた夏目漱石の小説は何？,□□□□□,くさまくら(草枕),卍
541,小学四年生、はじめは盗んだイワシを、後に拾った松茸や栗を届けた、百姓兵十（ひょうじゅう）とキツネのお話といえば？,□□□□□,ごんぎつね,卍
542,弥次さんと喜多さんの旅を描いた東海道中膝栗毛の作者は？,□□□□□,十返舎一九,卍
543,アニメ「進撃の巨人」でアニメ第1期の初期のオープニング曲は何でしょう？,□□□□□,紅蓮の弓矢,卍
544,２０００年にシングル「楽園」でブレイクした実力派シンガーで、紅白歌合戦では中継で「大きな古時計」を歌ったのは誰？,□□□□□,ひらいけん(平井堅),卍
545,ポリス、オークリー、レイバンといえば、どんなファッションアイテムで有名なブランド？,□□□□□,サングラス,卍
546,洋服、横縞はボーダー、縦じまは？,□□□□□,ストライプ,卍
547,化粧品で水や汗に濡れても落ちにくくなっているものを何というでしょう？,□□□□□プルーフ,ウォーター,卍
548,円周率を小数第5位を四捨五入して小数第4位まで答えよ。,□.□□□□,31416,卍
549,長方形の帯を捻って貼り合わせることで作られる表裏のない図形のことを、考案者の名前から何という？,□□□□□輪,メビウスの,卍
550,土地の面積を計る時に用いられる、10000平方メートルを1とするメートル法の面積の単位はといえば？,□□□□□,ヘクタール,卍
551,1から200までの和はいくらになる？,□□□□□,20100,卍
552,「-4」なら「4」のように、0からどれだけ離れているかを表す数を何という？,□□□□□(ひらがな),ぜったいち(絶対値),卍
553,テレホンカードのように一定金額を事前に払ってから使うカードのことを何カードというでしょう？,□□□□□カード,プリペイド,卍
554,地味ながらも味わいのある人物のことをある金属にたとえて何というでしょう？,□□□□□(ひらがな),いぶしぎん(いぶし銀),卍
555,ギリシャで採火された火を、オリンピックの開催地まで運ぶ行事のことを何という？,□□□□□,聖火リレー,卍
556,トランプのゲームでカードを配る人と自動車の販売業者を指す共通の英語は何でしょう？,□□□□□,ディーラー,卍
557,季節によって吹く方向が変わる「季節風」のことをアラビア語に由来する言葉で何というでしょう？,□□□□□,モンスーン,卍
558,普通の新聞紙の半分の大きさのサイズの新聞のことを特に何版というでしょう？,□□□□□版,タブロイド,卍
559,フランス語で「通り過ぎる」という意味の「passe(パッセ)」と、港を表す「port(ポール)」の合成語で、国外に出るときに必ず必要なものといえば何？,□□□□□,パスポート,卍
560,語で「目新しい物」という意味をもつ宣伝用に企業名を入れたグッズを何という？,□□□□□グッズ,ノベルティ,卍
561,集合住宅で一世帯が二つの階にまたがっているものをフランス語で何というでしょう？,□□□□□,メゾネット,卍
562,フランス語で「国家への一撃」という意味がある武力などの非合法な手段で政権を奪うことを何というでしょう？,□□□□□,クーデター,卍
563,要求をかなえるために労働者達が団結して仕事や作業を放棄する行為で、２００４年プロ野球でも行なわれたことをカタカナ５文字で何という？,□□□□□,ストライキ,卍
564,おおむね１１歳から１４歳ごろに第二次性徴と共に起こる、特に男声は声の高さが1オクターブ程度低くなることを何という。,□□□□□(ひらがな),こえがわり(声変わり),卍
565,新聞を切り抜くのはスクラップ、では携帯電話につけるひも及びアクセサリーをなんと言う？,□□□□□,ストラップ,卍
566,郵便を差し出す為に設置されてる郵便ポストの正式名称は何？,□□□□□,郵便差出箱,卍
567,「山と言えば川」のようにお互いが味方であることを確認するため前もって決めておく言葉を何というでしょう？,□□□□□,あいことば(合言葉),卍
568,忍者などが的に投げつけて使用する十字形や卍型をした鉄製の武器を何というでしょう？,□□□□□,しゅりけん(手裏剣),卍
569,童謡の題名にもなっている ほのかに霞んだ月が出ている春の夜のことを何というでしょう？,□□□□□,おぼろ月夜,卍
570,一家の中で妻の方が夫よりも強い権力を持っていることを何というでしょう？,□□□□□,かかあ天下,卍
571,思いでがよみがえる時のたとえに用いられる灯篭の一種を、「馬」という字を使って何というでしょう？,□□□□□(ひらがな),そうまとう(走馬灯),卍
572,主にタオル地で作られた 湯上りに着るゆったりとした部屋着のことを英語で何というでしょう？,□□□□□,バスローブ,卍
573,都市部の気温が周辺部よりも異常に高くなる現象を等温線が島のように見えることから何というでしょう？,ヒート□□□□□現象,アイランド,卍
574,明治２０年の帝国大学令に基づく国立の総合大学で、現在一般に「旧七帝大」といわれるのは、東京大学、京都大学、東北大学、九州大学、北海道大学、大阪大学とあと1つはどこ？,□□□□□,名古屋大学,卍
575,フランスのある大蔵大臣が極端な誓約を唱え、肖像画も黒影で十分だと主張したことから、輪郭内が真っ黒に塗りつぶされた絵のことを彼の名を取って何という？,□□□□□,シルエット,卍
576,西洋建築の屋根の上に取り付けられた鳥の形をした風向計を何というでしょう？,□□□□□(ひらがな),かざみどり(風見鶏),卍
577,お酒を飲んで大騒ぎすることを太鼓や鉦（しょう）の音を使って「何騒ぎ」というでしょう？,□□□□□騒ぎ,どんちゃん,卍
578,厚生労働省の認可を受けた食品の「トクホ」とは何という言葉を略したものでしょう？,□□□□□食品,特定保健用,卍
579,筒切りにしたダイコンやニンジンを回しながら帯状に薄くむいていく方法を何というでしょう？,□□□□□(ひらがな),かつらむき,卍
580,大統領や内閣総理大臣の夫人のことを英語で「何レディー」というでしょう？,□□□□□レディー,ファースト,卍
581,スピーカーの音をマイクが拾ってアンプで増幅。この繰り返しからキーンと音が出ることを何という？,□□□□□,ハウリング,卍
582,労働基準法で定められている、休んでも出勤と同じように賃金が支払われる休暇のことを何というでしょう？,□□□□□休暇,ゆうきゅう(有給),卍
583,1947年に定められた、義務教育や男女共学に関する法律は何？,□□□□□,教育基本法,卍
584,生活に困窮する国民に対し、最低限必要な保護を国が行うことを定めた法律を何という？,□□□□□,生活保護法,卍
585,自動車に６歳未満の子供を乗せるときに設置が義務づけられているのは何シート？,□□□□□シート,チャイルド,卍
586,1960年に定められた交通ルールに関する法律は何法？,□□□□□,道路交通法,卍
587,1947年に制定された、労働時間や賃金などについて定めた法律は何？,□□□□□,労働基準法,卍
588,1993年に公布された、環境保全についての基本理念を定めた法律は何？,□□□□□,環境基本法,卍
589,地形図を発行している国土交通省の特別な機関は？,□□□□□,国土地理院,卍
590,地方自治法などを元に制定された、衆議院・参議院・地方議会の議員を決める際に関わる法律といえば？,□□□□□,公職選挙法,卍
591,法律や処分が憲法に違反していないかどうかを審査する役割を持つ、日本の司法権の最高機関はどこ？,□□□□□,最高裁判所,卍
592,水産資源を独占できる「排他的経済水域」といえば、国の領土からどこまでの範囲？,□□□□□,200海里,卍
593,独自の技術や製品で急成長していく新しい企業のことを「冒険」という意味の英語を用いて何というでしょう？,□□□□□企業,ベンチャー,卍
594,日経平均株価の「日経」は日本経済新聞の略ですが、東証株価の「東証」は何の略でしょう？,東京□□□□□,証券取引所,卍
595,高度経済成長期の日本で起きた「四大公害病」とは、水俣病、イタイイタイ病、四日市ぜんそくと何？,□□□□□,新潟水俣病,卍
596,毎年世界長者番付を発表していることで知られる、1917年に創刊されたアメリカの経済誌は何？,□□□□□,フォーブス,卍
597,一晩で天まで届いた木を登って雲の上の巨人を倒した少年を主人公とするイギリスの童話は何でしょう？,□□□□□豆の木,ジャックと,卍
598,飼い主に捨てられたロバ、イヌ、ネコ、ニワトリを主人公とするグリム童話の物語は何でしょう？,□□□□□の音楽隊,ブレーメン,卍
599,「西遊記」に出てくる金角大王と銀角大王が大事にしている人間を吸い込んでしまう植物と言えば何？,□□□□□(ひらがな),ひょうたん,卍
600,パソコンで、マウスホイールなどを使って、画面の表示内容を上下左右に移動させる操作を何という？,□□□□□,スクロール,卍
601,『本の雑誌40号』に投稿した読者の名前に由来する、本屋に入るとトイレ（大）に行きたくなる現象を何という？,□□□□□現象,青木まりこ,スプーキーブーギー
602,ゲーム理論における概念の一つ。個人が自分の利益だけを追求し、全体の利益の最大化につながらず、結果的に損することを〇〇〇〇〇のジレンマという。,□□□□□(ひらがな)のジレンマ,しゅうじん(囚人),スプーキーブーギー
603,名前がanti-abuse に由来し、アルコール依存症の治療に用いられる嫌酒薬は？,□□□□□,アンタブス,スプーキーブーギー
604,人形ロボットなどの見た目や動作が人間に似てくるにつれてそのロボットに対する好感度がアップするが、ある時点でそれが逆に強い嫌悪感に変わってしまい、さらに似せて本物の人間に限りなく近づけると一転して再び好感度を取り戻す現象のことを○○○○○という。,□□□□□,不気味の谷,スプーキーブーギー
605,立春から数えて八十八日目の夜に降りる霜のことを何という？,八十八夜の□□□□□(ひらがな),わかれじも(別れ霜),スプーキーブーギー
607,DNAの二重らせん構造を解明したフランシス•クリックによって1958年に提唱された、生物の持つ遺伝情報が、DNA→mRNA→タンパク質の順に伝達される原則を何という？,□□□□□ドグマ,セントラル,スプーキーブー
608,山頂付近で太陽を背にして立つと、自分の影が霧や雲に投影されて巨大に映り、その周囲に虹のような光の輪が見える現象を何という？,□□□□□現象,ブロッケン,スプーキーブー
609,脳への血流が不足して起こる目眩の一種で、目の前が真っ暗になり一時的に意識が遠のく症状のことを何という？,□□□□□,眼前暗黒感,スプーキーブー
610,医学的には「双胎一児死亡」と呼ばれる、双胎妊娠が判明した後、初期の段階で一方の胎児が流産になることを何という？,□□□□□ツイン,バニシング,スプーキーブー
